emp_id,leave_quota,year
3654753853,28,2023
3654753853,22,2024
2152169362,24,2023
2152169362,30,2024
7034767483,29,2023
7034767483,30,2024
9367365332,27,2023
9367365332,29,2024
7996940420,21,2023
7996940420,25,2024
9246282453,22,2023
9246282453,22,2024
2009023256,21,2023
2009023256,27,2024
3911110789,27,2023
3911110789,24,2024
2756215979,21,2023
2756215979,25,2024
1747865873,23,2023
1747865873,30,2024
2698978299,20,2023
2698978299,24,2024
9042507978,26,2023
9042507978,28,2024
5029505211,30,2023
5029505211,20,2024
8818437785,20,2023
8818437785,25,2024
7477590812,20,2023
7477590812,28,2024
2524053721,27,2023
2524053721,22,2024
939492916,29,2023
939492916,30,2024
6584378924,25,2023
6584378924,25,2024
8008466825,21,2023
8008466825,26,2024
5300151338,24,2023
5300151338,21,2024
7242715187,30,2023
7242715187,24,2024
3193074673,22,2023
3193074673,24,2024
2438386818,25,2023
2438386818,20,2024
3178342917,24,2023
3178342917,30,2024
461260953,27,2023
461260953,25,2024
6970114513,24,2023
6970114513,20,2024
7548590172,23,2023
7548590172,30,2024
3826824348,30,2023
3826824348,20,2024
8678951790,28,2023
8678951790,28,2024
7966558275,30,2023
7966558275,23,2024
3902440634,20,2023
3902440634,24,2024
3198574336,21,2023
3198574336,24,2024
5136416668,28,2023
5136416668,21,2024
776850419,29,2023
776850419,29,2024
712191780,21,2023
712191780,26,2024
2685682794,28,2023
2685682794,26,2024
3419080982,27,2023
3419080982,22,2024
3627707178,23,2023
3627707178,26,2024
2465814275,25,2023
2465814275,30,2024
1131460494,24,2023
1131460494,27,2024
7712664632,25,2023
7712664632,23,2024
8885939434,24,2023
8885939434,26,2024
2394282553,29,2023
2394282553,27,2024
1492812866,29,2023
1492812866,27,2024
3680030137,21,2023
3680030137,29,2024
2445908783,22,2023
2445908783,27,2024
7766172195,27,2023
7766172195,21,2024
3611536048,23,2023
3611536048,21,2024
527558508,25,2023
527558508,30,2024
8888089373,20,2023
8888089373,28,2024
5925379183,22,2023
5925379183,27,2024
9196356548,21,2023
9196356548,26,2024
3706972114,30,2023
3706972114,27,2024
2074726903,23,2023
2074726903,24,2024
3752538980,23,2023
3752538980,28,2024
5495053163,22,2023
5495053163,27,2024
7622071303,26,2023
7622071303,27,2024
7714424343,20,2023
7714424343,22,2024
8361180096,20,2023
8361180096,22,2024
2313166164,22,2023
2313166164,23,2024
8009028518,30,2023
8009028518,28,2024
1715761733,28,2023
1715761733,26,2024
1149115913,24,2023
1149115913,28,2024
7877742624,23,2023
7877742624,22,2024
8505625306,22,2023
8505625306,21,2024
6408760642,30,2023
6408760642,23,2024
370815471,24,2023
370815471,24,2024
2164335066,29,2023
2164335066,25,2024
1779342635,30,2023
1779342635,24,2024
478970009,25,2023
478970009,25,2024
5911861245,23,2023
5911861245,26,2024
9652547855,22,2023
9652547855,20,2024
9166760352,23,2023
9166760352,27,2024
3376339422,30,2023
3376339422,25,2024
7142407186,21,2023
7142407186,27,2024
7999781871,25,2023
7999781871,29,2024
2391141699,20,2023
2391141699,23,2024
9969427192,24,2023
9969427192,23,2024
6133476909,27,2023
6133476909,21,2024
5007449189,27,2023
5007449189,29,2024
8478889626,26,2023
8478889626,28,2024
6321941447,26,2023
6321941447,28,2024
3345727824,25,2023
3345727824,22,2024
2657849234,24,2023
2657849234,22,2024
4952451845,25,2023
4952451845,28,2024
2644013599,20,2023
2644013599,23,2024
1937209131,29,2023
1937209131,28,2024
5885171669,24,2023
5885171669,30,2024
2957140619,29,2023
2957140619,20,2024
102513581,25,2023
102513581,20,2024
3568021648,30,2023
3568021648,25,2024
8484011140,25,2023
8484011140,23,2024
5325216199,24,2023
5325216199,28,2024
9036214954,21,2023
9036214954,29,2024
1485849565,27,2023
1485849565,22,2024
9799106286,20,2023
9799106286,27,2024
4418570572,29,2023
4418570572,24,2024
7455396397,24,2023
7455396397,29,2024
9242519613,25,2023
9242519613,22,2024
6282938868,25,2023
6282938868,26,2024
3723156845,24,2023
3723156845,20,2024
4130778710,27,2023
4130778710,28,2024
3748673988,25,2023
3748673988,20,2024
4479922456,27,2023
4479922456,23,2024
4610519832,29,2023
4610519832,25,2024
8965625133,29,2023
8965625133,23,2024
8490869271,27,2023
8490869271,20,2024
5574191503,25,2023
5574191503,30,2024
9020843426,22,2023
9020843426,29,2024
6623231594,20,2023
6623231594,28,2024
230045065,22,2023
230045065,22,2024
4751606918,20,2023
4751606918,30,2024
8000905432,21,2023
8000905432,24,2024
59644577,21,2023
59644577,30,2024
3318760753,23,2023
3318760753,26,2024
9799275410,25,2023
9799275410,30,2024
8189802830,20,2023
8189802830,26,2024
5084860275,28,2023
5084860275,28,2024
896351892,30,2023
896351892,28,2024
5613898146,24,2023
5613898146,23,2024
6389668190,20,2023
6389668190,22,2024
7920272605,24,2023
7920272605,22,2024
7392967808,21,2023
7392967808,25,2024
5116481034,20,2023
5116481034,28,2024
7154388098,28,2023
7154388098,25,2024
7318116571,20,2023
7318116571,20,2024
6302129531,29,2023
6302129531,27,2024
7945065870,23,2023
7945065870,24,2024
1268997359,28,2023
1268997359,23,2024
1758940655,24,2023
1758940655,22,2024
4998119813,30,2023
4998119813,29,2024
4629551017,22,2023
4629551017,24,2024
9866043921,27,2023
9866043921,26,2024
6040891709,22,2023
6040891709,27,2024
5704161349,22,2023
5704161349,27,2024
1392223414,25,2023
1392223414,21,2024
3870933984,28,2023
3870933984,26,2024
7725874171,30,2023
7725874171,22,2024
2006909039,28,2023
2006909039,26,2024
8548488063,27,2023
8548488063,23,2024
6027097867,28,2023
6027097867,21,2024
3201985551,21,2023
3201985551,30,2024
2888900160,23,2023
2888900160,27,2024
917411780,21,2023
917411780,23,2024
4454078420,26,2023
4454078420,28,2024
3818101401,29,2023
3818101401,29,2024
369199571,24,2023
369199571,28,2024
2344951503,26,2023
2344951503,23,2024
1573524646,22,2023
1573524646,24,2024
2794863779,26,2023
2794863779,21,2024
3419132757,22,2023
3419132757,20,2024
1240600563,29,2023
1240600563,21,2024
2157788285,30,2023
2157788285,30,2024
6264296176,28,2023
6264296176,29,2024
3533738991,28,2023
3533738991,26,2024
5182040458,20,2023
5182040458,27,2024
5107919740,29,2023
5107919740,26,2024
5654319576,23,2023
5654319576,28,2024
172481732,21,2023
172481732,27,2024
511338263,27,2023
511338263,30,2024
261211655,29,2023
261211655,22,2024
721920352,26,2023
721920352,22,2024
1235836811,30,2023
1235836811,28,2024
4100016962,28,2023
4100016962,22,2024
531209626,26,2023
531209626,29,2024
6743398986,27,2023
6743398986,23,2024
7932072878,20,2023
7932072878,22,2024
5090266581,30,2023
5090266581,30,2024
8920892288,22,2023
8920892288,27,2024
5743174403,23,2023
5743174403,24,2024
2751105691,22,2023
2751105691,28,2024
3416734162,30,2023
3416734162,27,2024
1612396562,29,2023
1612396562,22,2024
1821707965,23,2023
1821707965,25,2024
3368517212,21,2023
3368517212,30,2024
6462050288,20,2023
6462050288,23,2024
2268930940,24,2023
2268930940,26,2024
7373521766,27,2023
7373521766,25,2024
7022441971,29,2023
7022441971,26,2024
1767127220,20,2023
1767127220,27,2024
5927977802,26,2023
5927977802,25,2024
9798145907,29,2023
9798145907,24,2024
6198469193,23,2023
6198469193,28,2024
3791752024,23,2023
3791752024,25,2024
5030655074,20,2023
5030655074,29,2024
356440913,29,2023
356440913,27,2024
8564561754,21,2023
8564561754,27,2024
8184630029,27,2023
8184630029,30,2024
7607274960,20,2023
7607274960,25,2024
5165526957,20,2023
5165526957,30,2024
7083585003,24,2023
7083585003,28,2024
1123989344,30,2023
1123989344,28,2024
2148133633,21,2023
2148133633,26,2024
6859319840,30,2023
6859319840,26,2024
1331839692,30,2023
1331839692,26,2024
7790181625,29,2023
7790181625,30,2024
250953737,27,2023
250953737,21,2024
9172759345,24,2023
9172759345,27,2024
906819044,30,2023
906819044,28,2024
9021622679,22,2023
9021622679,26,2024
6606922034,27,2023
6606922034,24,2024
2209948748,27,2023
2209948748,26,2024
1773731439,20,2023
1773731439,22,2024
7783549433,23,2023
7783549433,30,2024
6427431966,24,2023
6427431966,22,2024
2269243553,29,2023
2269243553,20,2024
6272795879,20,2023
6272795879,20,2024
8896861679,28,2023
8896861679,30,2024
2318325841,20,2023
2318325841,27,2024
2390560252,24,2023
2390560252,28,2024
450288783,20,2023
450288783,30,2024
8440518043,28,2023
8440518043,27,2024
7814609923,21,2023
7814609923,23,2024
2287095459,26,2023
2287095459,23,2024
2392646550,29,2023
2392646550,20,2024
7064040225,29,2023
7064040225,21,2024
9357027147,24,2023
9357027147,24,2024
1004339422,30,2023
1004339422,23,2024
1737980037,23,2023
1737980037,27,2024
89822346,21,2023
89822346,22,2024
4682934338,22,2023
4682934338,21,2024
5394848824,30,2023
5394848824,20,2024
6533825714,20,2023
6533825714,30,2024
4953133077,27,2023
4953133077,24,2024
3553535237,25,2023
3553535237,23,2024
1534301028,22,2023
1534301028,29,2024
6134173051,23,2023
6134173051,22,2024
9211822772,22,2023
9211822772,23,2024
4785745059,28,2023
4785745059,28,2024
8800167034,27,2023
8800167034,29,2024
6154381399,25,2023
6154381399,29,2024
3750052317,22,2023
3750052317,28,2024
3406664362,27,2023
3406664362,26,2024
6321201256,21,2023
6321201256,20,2024
8517533274,27,2023
8517533274,27,2024
1856891932,28,2023
1856891932,26,2024
5574347620,26,2023
5574347620,27,2024
8363911720,26,2023
8363911720,25,2024
4411938713,25,2023
4411938713,22,2024
8705288054,24,2023
8705288054,26,2024
2843026823,27,2023
2843026823,22,2024
9538532472,21,2023
9538532472,30,2024
6295987912,28,2023
6295987912,20,2024
6939197240,24,2023
6939197240,23,2024
8107219781,23,2023
8107219781,20,2024
1157295042,27,2023
1157295042,30,2024
2402175026,30,2023
2402175026,22,2024
6343896365,20,2023
6343896365,29,2024
319070830,22,2023
319070830,21,2024
5795191947,26,2023
5795191947,28,2024
8152466193,24,2023
8152466193,22,2024
4039536704,27,2023
4039536704,22,2024
3792493338,29,2023
3792493338,23,2024
2680087696,28,2023
2680087696,24,2024
6728468019,29,2023
6728468019,27,2024
2766542488,21,2023
2766542488,27,2024
6110935084,22,2023
6110935084,21,2024
4392825691,28,2023
4392825691,21,2024
9056559100,21,2023
9056559100,30,2024
6897195646,29,2023
6897195646,20,2024
2528758069,23,2023
2528758069,27,2024
5029006261,23,2023
5029006261,26,2024
5202156125,29,2023
5202156125,27,2024
1493801460,20,2023
1493801460,29,2024
2652441123,28,2023
2652441123,28,2024
7789136435,24,2023
7789136435,26,2024
1342561777,25,2023
1342561777,25,2024
9222137719,20,2023
9222137719,25,2024
4706726766,28,2023
4706726766,29,2024
9238630641,22,2023
9238630641,21,2024
3154554383,25,2023
3154554383,21,2024
27668638,24,2023
27668638,30,2024
7579720123,30,2023
7579720123,23,2024
3944285969,20,2023
3944285969,21,2024
5450901477,24,2023
5450901477,25,2024
1088402040,23,2023
1088402040,26,2024
6171240972,30,2023
6171240972,24,2024
1183144327,29,2023
1183144327,26,2024
7790925033,27,2023
7790925033,27,2024
5353936629,20,2023
5353936629,24,2024
6047481985,25,2023
6047481985,20,2024
1815210232,25,2023
1815210232,28,2024
5326548606,23,2023
5326548606,21,2024
2954510058,21,2023
2954510058,25,2024
3694461980,20,2023
3694461980,24,2024
1674690808,30,2023
1674690808,22,2024
2024322904,30,2023
2024322904,20,2024
659701428,28,2023
659701428,27,2024
7577753325,25,2023
7577753325,21,2024
1339891654,28,2023
1339891654,29,2024
684039353,26,2023
684039353,27,2024
4932849916,22,2023
4932849916,20,2024
3384772754,23,2023
3384772754,21,2024
2453061875,27,2023
2453061875,28,2024
2841339453,21,2023
2841339453,24,2024
9499871616,22,2023
9499871616,30,2024
6054054656,24,2023
6054054656,21,2024
2716863945,29,2023
2716863945,23,2024
9072978444,23,2023
9072978444,28,2024
6818700992,25,2023
6818700992,29,2024
4854950623,27,2023
4854950623,25,2024
7725799252,29,2023
7725799252,21,2024
6777101753,28,2023
6777101753,21,2024
4200811346,21,2023
4200811346,27,2024
1546049174,25,2023
1546049174,22,2024
6444982484,27,2023
6444982484,26,2024
6493974002,24,2023
6493974002,28,2024
3461266493,27,2023
3461266493,22,2024
1310133969,20,2023
1310133969,24,2024
1186512083,21,2023
1186512083,28,2024
9574700845,20,2023
9574700845,30,2024
1902040679,25,2023
1902040679,23,2024
9171616902,20,2023
9171616902,20,2024
8314597804,24,2023
8314597804,20,2024
61349957,27,2023
61349957,22,2024
985030449,24,2023
985030449,25,2024
9988060395,23,2023
9988060395,26,2024
2811153992,21,2023
2811153992,24,2024
7497543939,25,2023
7497543939,30,2024
1023827595,23,2023
1023827595,25,2024
3673124360,22,2023
3673124360,22,2024
908878196,25,2023
908878196,26,2024
933199669,28,2023
933199669,23,2024
5402139058,23,2023
5402139058,22,2024
24854457,29,2023
24854457,25,2024
9022737009,20,2023
9022737009,27,2024
3965638880,24,2023
3965638880,29,2024
6466102268,26,2023
6466102268,21,2024
2337186993,29,2023
2337186993,26,2024
1593791585,27,2023
1593791585,28,2024
5446268931,29,2023
5446268931,20,2024
5178614258,28,2023
5178614258,29,2024
1484528092,29,2023
1484528092,20,2024
6144363665,29,2023
6144363665,24,2024
4259661324,25,2023
4259661324,24,2024
9942196639,20,2023
9942196639,24,2024
3398778319,24,2023
3398778319,29,2024
3721523479,24,2023
3721523479,20,2024
9691569731,30,2023
9691569731,20,2024
5880639670,29,2023
5880639670,28,2024
6228648742,22,2023
6228648742,28,2024
7026323604,25,2023
7026323604,24,2024
5452233621,26,2023
5452233621,29,2024
6073921758,21,2023
6073921758,28,2024
9901264513,28,2023
9901264513,27,2024
6441828573,26,2023
6441828573,23,2024
9815487043,25,2023
9815487043,23,2024
2588798471,22,2023
2588798471,20,2024
6893387370,24,2023
6893387370,30,2024
4628194903,25,2023
4628194903,20,2024
306458968,29,2023
306458968,20,2024
6083452061,25,2023
6083452061,25,2024
4574980008,25,2023
4574980008,21,2024
2718302525,28,2023
2718302525,25,2024
7668265646,28,2023
7668265646,25,2024
3547492015,25,2023
3547492015,28,2024
8117966529,30,2023
8117966529,27,2024
8931212140,21,2023
8931212140,28,2024
6273516424,27,2023
6273516424,20,2024
1519459022,20,2023
1519459022,25,2024
6400772794,20,2023
6400772794,25,2024
6618864358,30,2023
6618864358,30,2024
2458947146,30,2023
2458947146,26,2024
3068077982,28,2023
3068077982,26,2024
239185716,26,2023
239185716,26,2024
435429058,28,2023
435429058,30,2024
4392714885,28,2023
4392714885,23,2024
534915119,22,2023
534915119,29,2024
5274766742,28,2023
5274766742,26,2024
1292835843,30,2023
1292835843,23,2024
5467057101,20,2023
5467057101,20,2024
3457234938,22,2023
3457234938,25,2024
3808017681,20,2023
3808017681,22,2024
5480644609,27,2023
5480644609,29,2024
9021104319,22,2023
9021104319,30,2024
2437083653,26,2023
2437083653,27,2024
2842990438,28,2023
2842990438,20,2024
7248563901,23,2023
7248563901,22,2024
2853873747,26,2023
2853873747,26,2024
9221084884,21,2023
9221084884,29,2024
9197863503,29,2023
9197863503,24,2024
692672359,21,2023
692672359,23,2024
136384429,24,2023
136384429,24,2024
1020864440,28,2023
1020864440,30,2024
5888835187,29,2023
5888835187,27,2024
4960299166,29,2023
4960299166,20,2024
4327037515,29,2023
4327037515,28,2024
285321276,29,2023
285321276,23,2024
8851389510,27,2023
8851389510,20,2024
5873549596,30,2023
5873549596,28,2024
5850610089,30,2023
5850610089,22,2024
6324492441,28,2023
6324492441,26,2024
6236758193,30,2023
6236758193,29,2024
5599824250,22,2023
5599824250,30,2024
1723802022,29,2023
1723802022,30,2024
8779718239,30,2023
8779718239,21,2024
77539408,21,2023
77539408,30,2024
170288109,21,2023
170288109,28,2024
8367175245,28,2023
8367175245,26,2024
6162996371,22,2023
6162996371,23,2024
1610288167,30,2023
1610288167,22,2024
374406697,21,2023
374406697,30,2024
2474050209,28,2023
2474050209,20,2024
49921345,29,2023
49921345,21,2024
9805416290,26,2023
9805416290,26,2024
2281123446,27,2023
2281123446,28,2024
9136885993,26,2023
9136885993,30,2024
128477937,25,2023
128477937,20,2024
8437880887,25,2023
8437880887,24,2024
1618203238,21,2023
1618203238,27,2024
2017645645,22,2023
2017645645,27,2024
2813664474,25,2023
2813664474,28,2024
5684209255,28,2023
5684209255,24,2024
6728129260,26,2023
6728129260,30,2024
7301851820,24,2023
7301851820,29,2024
7757102682,22,2023
7757102682,26,2024
4698239023,28,2023
4698239023,30,2024
8297975941,26,2023
8297975941,22,2024
9539564621,27,2023
9539564621,27,2024
6615384472,26,2023
6615384472,24,2024
5351380286,24,2023
5351380286,21,2024
5368591377,20,2023
5368591377,22,2024
9871674248,26,2023
9871674248,22,2024
1123745593,22,2023
1123745593,30,2024
475551617,20,2023
475551617,29,2024
7194047660,25,2023
7194047660,27,2024
7851071015,26,2023
7851071015,30,2024
245175256,30,2023
245175256,20,2024
7980496417,26,2023
7980496417,27,2024
3412104841,29,2023
3412104841,30,2024
2358680337,26,2023
2358680337,24,2024
6734417038,21,2023
6734417038,25,2024
2651708699,21,2023
2651708699,21,2024
3648127932,20,2023
3648127932,26,2024
3783048218,24,2023
3783048218,22,2024
1843338003,29,2023
1843338003,22,2024
2913679564,21,2023
2913679564,24,2024
5105024927,22,2023
5105024927,22,2024
1949905868,30,2023
1949905868,25,2024
6778573568,26,2023
6778573568,23,2024
1838865781,30,2023
1838865781,22,2024
2262056875,29,2023
2262056875,20,2024
3215627128,27,2023
3215627128,25,2024
3367353228,23,2023
3367353228,25,2024
9706029686,21,2023
9706029686,26,2024
5128499718,28,2023
5128499718,26,2024
3229171888,21,2023
3229171888,22,2024
1234366931,22,2023
1234366931,21,2024
1525862792,28,2023
1525862792,27,2024
7327061390,26,2023
7327061390,30,2024
8062571525,27,2023
8062571525,26,2024
1459429975,26,2023
1459429975,26,2024
4897076361,26,2023
4897076361,28,2024
9210662462,23,2023
9210662462,25,2024
6253084204,28,2023
6253084204,30,2024
985615887,23,2023
985615887,26,2024
8230542583,25,2023
8230542583,27,2024
6542712706,25,2023
6542712706,21,2024
5887746796,25,2023
5887746796,24,2024
305893665,23,2023
305893665,22,2024
9576832089,28,2023
9576832089,28,2024
5067634872,22,2023
5067634872,20,2024
3883413206,29,2023
3883413206,27,2024
6122321199,21,2023
6122321199,20,2024
7140888017,24,2023
7140888017,26,2024
6143579496,20,2023
6143579496,23,2024
8034085916,29,2023
8034085916,24,2024
2849896646,20,2023
2849896646,29,2024
5245901435,22,2023
5245901435,29,2024
2477961781,22,2023
2477961781,22,2024
8665105546,25,2023
8665105546,29,2024
1687511399,20,2023
1687511399,21,2024
8326008870,28,2023
8326008870,29,2024
5998130853,24,2023
5998130853,27,2024
9012682308,26,2023
9012682308,20,2024
1619759229,27,2023
1619759229,29,2024
5279729500,23,2023
5279729500,24,2024
7958588302,24,2023
7958588302,23,2024
2164372247,20,2023
2164372247,30,2024
6593612273,27,2023
6593612273,22,2024
2542977051,26,2023
2542977051,23,2024
6851772363,23,2023
6851772363,22,2024
5275274799,20,2023
5275274799,23,2024
2117736862,23,2023
2117736862,28,2024
4825072188,27,2023
4825072188,25,2024
9058215115,24,2023
9058215115,24,2024
2372666009,29,2023
2372666009,24,2024
6022796830,20,2023
6022796830,23,2024
9888133475,28,2023
9888133475,28,2024
8235267877,20,2023
8235267877,21,2024
8981136548,28,2023
8981136548,29,2024
6380391567,30,2023
6380391567,27,2024
4080199761,20,2023
4080199761,24,2024
8804629177,30,2023
8804629177,20,2024
5294998965,26,2023
5294998965,29,2024
8033913055,29,2023
8033913055,23,2024
6413479149,29,2023
6413479149,26,2024
3303019135,26,2023
3303019135,20,2024
6228132381,23,2023
6228132381,22,2024
1994986466,28,2023
1994986466,28,2024
7085800315,27,2023
7085800315,28,2024
7239846359,25,2023
7239846359,30,2024
9233126451,20,2023
9233126451,30,2024
2734235625,27,2023
2734235625,30,2024
9694779119,26,2023
9694779119,25,2024
9170599974,27,2023
9170599974,30,2024
9769180634,22,2023
9769180634,26,2024
9960288950,28,2023
9960288950,23,2024
5855593886,25,2023
5855593886,23,2024
4299077808,30,2023
4299077808,21,2024
3714124773,23,2023
3714124773,26,2024
4548822086,29,2023
4548822086,30,2024
5378003471,24,2023
5378003471,22,2024
8629576867,20,2023
8629576867,26,2024
2224944664,25,2023
2224944664,28,2024
9168350597,26,2023
9168350597,30,2024
1084736379,25,2023
1084736379,21,2024
8190405704,24,2023
8190405704,30,2024
7062686184,21,2023
7062686184,21,2024
3084555030,20,2023
3084555030,30,2024
9215634086,24,2023
9215634086,20,2024
8850700365,27,2023
8850700365,20,2024
6525292114,28,2023
6525292114,21,2024
3034282947,29,2023
3034282947,29,2024
9290187511,27,2023
9290187511,21,2024
8369265726,20,2023
8369265726,28,2024
3391228509,22,2023
3391228509,23,2024
7657646284,20,2023
7657646284,24,2024
6378724627,26,2023
6378724627,27,2024
5385907730,23,2023
5385907730,28,2024
8444479576,24,2023
8444479576,24,2024
8937704738,23,2023
8937704738,24,2024
3417131925,30,2023
3417131925,24,2024
7272776520,21,2023
7272776520,22,2024
8213435446,30,2023
8213435446,28,2024
1170028456,22,2023
1170028456,28,2024
4475895819,20,2023
4475895819,27,2024
6329617740,29,2023
6329617740,22,2024
1355354308,21,2023
1355354308,27,2024
9541608360,20,2023
9541608360,26,2024
1113036010,27,2023
1113036010,30,2024
1194811351,25,2023
1194811351,22,2024
4198885715,22,2023
4198885715,26,2024
2886570606,28,2023
2886570606,22,2024
1645375876,29,2023
1645375876,26,2024
1809704517,20,2023
1809704517,24,2024
9811003196,20,2023
9811003196,24,2024
3684945354,24,2023
3684945354,30,2024
8938984305,24,2023
8938984305,21,2024
5702158728,21,2023
5702158728,21,2024
6554227762,20,2023
6554227762,30,2024
3075769472,27,2023
3075769472,20,2024
1199666492,28,2023
1199666492,26,2024
722499328,22,2023
722499328,25,2024
480774524,28,2023
480774524,27,2024
4458288122,22,2023
4458288122,20,2024
4536840145,22,2023
4536840145,26,2024
9178116508,25,2023
9178116508,20,2024
1825100016,21,2023
1825100016,29,2024
4545725614,24,2023
4545725614,25,2024
2276114207,25,2023
2276114207,24,2024
6731997104,27,2023
6731997104,20,2024
7088595096,27,2023
7088595096,29,2024
356105447,20,2023
356105447,21,2024
7781410484,26,2023
7781410484,29,2024
9273243210,25,2023
9273243210,25,2024
634739909,28,2023
634739909,23,2024
2445903010,29,2023
2445903010,24,2024
8403157036,24,2023
8403157036,29,2024
5421982091,25,2023
5421982091,23,2024
213561406,22,2023
213561406,22,2024
3469475593,26,2023
3469475593,24,2024
5950718797,22,2023
5950718797,29,2024
9630096953,28,2023
9630096953,27,2024
8582166652,28,2023
8582166652,28,2024
49851479,27,2023
49851479,28,2024
6428588042,26,2023
6428588042,27,2024
6803880262,25,2023
6803880262,21,2024
7717336885,25,2023
7717336885,24,2024
3790054938,29,2023
3790054938,29,2024
8832293216,30,2023
8832293216,27,2024
3384323053,20,2023
3384323053,25,2024
3252866668,23,2023
3252866668,24,2024
4904790806,29,2023
4904790806,28,2024
9902064090,20,2023
9902064090,22,2024
9954178801,28,2023
9954178801,23,2024
4679109962,28,2023
4679109962,30,2024
1280701091,25,2023
1280701091,30,2024
8449428319,23,2023
8449428319,25,2024
4873360022,29,2023
4873360022,22,2024
1342987715,27,2023
1342987715,27,2024
8640329512,21,2023
8640329512,28,2024
444320445,23,2023
444320445,22,2024
7047408862,23,2023
7047408862,25,2024
7761613390,27,2023
7761613390,28,2024
7252519481,30,2023
7252519481,24,2024
4342226495,20,2023
4342226495,20,2024
5301984251,23,2023
5301984251,27,2024
4232394053,28,2023
4232394053,23,2024
4658378715,22,2023
4658378715,28,2024
7274806804,24,2023
7274806804,22,2024
3864621772,30,2023
3864621772,21,2024
6987263434,24,2023
6987263434,27,2024
3116210640,27,2023
3116210640,30,2024
2713819936,25,2023
2713819936,25,2024
2744488873,30,2023
2744488873,23,2024
9602136968,28,2023
9602136968,21,2024
2133831796,24,2023
2133831796,24,2024
5371811203,29,2023
5371811203,28,2024
1477771454,24,2023
1477771454,24,2024
3682305511,27,2023
3682305511,28,2024
4076442921,22,2023
4076442921,21,2024
7582584995,25,2023
7582584995,29,2024
5112686381,29,2023
5112686381,21,2024
387294403,23,2023
387294403,24,2024
2635447041,21,2023
2635447041,27,2024
8972994323,28,2023
8972994323,28,2024
753161480,26,2023
753161480,25,2024
2597387597,23,2023
2597387597,30,2024
3057795072,26,2023
3057795072,29,2024
9024668476,29,2023
9024668476,28,2024
8002576349,27,2023
8002576349,23,2024
2262905914,23,2023
2262905914,24,2024
100739311,22,2023
100739311,20,2024
1174257026,21,2023
1174257026,29,2024
5233552227,27,2023
5233552227,24,2024
6994511774,24,2023
6994511774,23,2024
2758561722,23,2023
2758561722,26,2024
478384043,30,2023
478384043,24,2024
9878208160,21,2023
9878208160,26,2024
2420853427,26,2023
2420853427,24,2024
8624478667,25,2023
8624478667,27,2024
7102733992,22,2023
7102733992,25,2024
6022013756,25,2023
6022013756,23,2024
612522366,22,2023
612522366,22,2024
8352657123,26,2023
8352657123,26,2024
7351522778,23,2023
7351522778,21,2024
1137941721,30,2023
1137941721,27,2024
1970417238,26,2023
1970417238,20,2024
9373947442,21,2023
9373947442,24,2024
1372070242,30,2023
1372070242,20,2024
1315750587,20,2023
1315750587,22,2024
9351617975,30,2023
9351617975,26,2024
9388943812,29,2023
9388943812,28,2024
6266449255,21,2023
6266449255,29,2024
3989922215,23,2023
3989922215,26,2024
2834252306,30,2023
2834252306,26,2024
9659345603,24,2023
9659345603,22,2024
766760749,30,2023
766760749,27,2024
2238716187,23,2023
2238716187,21,2024
6464736816,29,2023
6464736816,27,2024
5338269787,29,2023
5338269787,20,2024
5403426574,25,2023
5403426574,23,2024
3646259041,29,2023
3646259041,22,2024
8992524628,22,2023
8992524628,27,2024
5613520399,22,2023
5613520399,21,2024
1552516299,24,2023
1552516299,29,2024
5669298732,25,2023
5669298732,20,2024
6716971941,26,2023
6716971941,23,2024
7896502785,30,2023
7896502785,27,2024
2896112399,24,2023
2896112399,29,2024
6843850458,26,2023
6843850458,20,2024
3756087034,23,2023
3756087034,22,2024
9565394617,23,2023
9565394617,26,2024
366711760,21,2023
366711760,21,2024
3467649363,23,2023
3467649363,28,2024
215407139,25,2023
215407139,29,2024
5697054535,22,2023
5697054535,28,2024
8625957567,22,2023
8625957567,23,2024
7225149939,22,2023
7225149939,26,2024
1184233934,25,2023
1184233934,24,2024
7508096019,28,2023
7508096019,28,2024
6564756520,25,2023
6564756520,20,2024
2529002096,25,2023
2529002096,21,2024
7236887107,28,2023
7236887107,20,2024
8473188499,28,2023
8473188499,25,2024
7451727309,28,2023
7451727309,25,2024
1694605772,26,2023
1694605772,23,2024
8258607186,24,2023
8258607186,20,2024
3892629278,20,2023
3892629278,30,2024
692445208,26,2023
692445208,26,2024
5157517816,20,2023
5157517816,25,2024
611225514,20,2023
611225514,29,2024
9400039110,22,2023
9400039110,29,2024
1525010834,29,2023
1525010834,28,2024
76343924,21,2023
76343924,20,2024
1673188796,27,2023
1673188796,24,2024
5669482570,21,2023
5669482570,24,2024
2568541438,26,2023
2568541438,26,2024
7161622,29,2023
7161622,22,2024
4213283314,25,2023
4213283314,20,2024
7571097272,27,2023
7571097272,21,2024
4965563122,22,2023
4965563122,20,2024
1596558331,26,2023
1596558331,24,2024
4926146203,22,2023
4926146203,30,2024
6401322520,30,2023
6401322520,25,2024
4031004297,20,2023
4031004297,29,2024
3415647204,22,2023
3415647204,22,2024
9660997528,25,2023
9660997528,27,2024
4293727169,26,2023
4293727169,26,2024
3485969565,26,2023
3485969565,27,2024
4362312344,22,2023
4362312344,25,2024
976896166,27,2023
976896166,28,2024
4389937888,21,2023
4389937888,20,2024
3731898999,26,2023
3731898999,20,2024
8278233014,27,2023
8278233014,22,2024
